"uri","name","genres","followers","popularity","image_url"
"spotify:artist:5GGJosGMs08YEmKTZJe1fL","Suki Waterhouse","Pop",310741,66,"https://i.scdn.co/image/ab6761610000e5eb256f4dd2316e4fcb27526c48"
"spotify:artist:5ZMwoAjeDtLJ0XRwRTgaK8","Quantic","EDM",310494,62,"https://i.scdn.co/image/ab6761610000e5eb9729e45229f59ed85658fc00"
"spotify:artist:78OAtwN3XpjMcjibnF2Kw5","David Lee Murphy","Country",308979,57,"https://i.scdn.co/image/b578b96125b6d34842ec91896c9d53511bd931c7"
"spotify:artist:4sIl4BTo9l9KqEi0Y3RE72","Carly Pearce","Country",307640,64,"https://i.scdn.co/image/ab6761610000e5eba9475b207e5c8b5f5b5baf4d"
"spotify:artist:60gmlHZmT16wiO9GiXKYK9","Chris Janson","Rock, Country",307241,61,"https://i.scdn.co/image/ab6761610000e5eb6c7cfda054e44b0ab164d370"
"spotify:artist:3BkRu2TGd2I1uBxZKddfg1","ARTBAT","EDM",307154,59,"https://i.scdn.co/image/ab6761610000e5eba940b5335cc9cfb77b8ab10f"
"spotify:artist:3NUtpWpGDoffm3RCGhSHtl","Mount Kimbie","EDM",305784,52,"https://i.scdn.co/image/ab6761610000e5ebc06f5e046b0cb5be7bead0e3"
"spotify:artist:3bLSAQPeix7Xm2e5Gtn48R","The Steeldrivers","Rock",304642,62,"https://i.scdn.co/image/ab6761610000e5ebe7e551b493a86cfaf2ae3cdd"
"spotify:artist:1lE6SEy8f84Zhjvp7r8yTD","Syleena Johnson","R&B",304107,63,"https://i.scdn.co/image/ab6761610000e5eb0c523b1e33c611729a3089f9"
"spotify:artist:0I5HubncQ8E1MFZOlPDY4J","Trinidad James","Hip-Hop",304068,57,"https://i.scdn.co/image/ab6761610000e5eb828f41c7831a2a77168f10a4"
"spotify:artist:1MAUqH0haKBYbjpknTfreY","PENOMECO","R&B",303944,52,"https://i.scdn.co/image/ab6761610000e5eb3989259eefdf57067411b32a"
"spotify:artist:3ZWab2LEVkNKiBPIClTwof","Townes Van Zandt","Country",303773,54,"https://i.scdn.co/image/ab6761610000e5eb4cf1d6f98f7f63b344337db2"
"spotify:artist:3qwabfaWewpfli7hMNM3O8","Róisín Murphy","EDM",303271,54,"https://i.scdn.co/image/ab6761610000e5ebd23a88702a0495e98cce5606"
"spotify:artist:0TkqXdyWLsssJH7okthMPQ","Jay Electronica","Hip-Hop",302335,58,"https://i.scdn.co/image/ab6761610000e5eb17385ceb1d72a778ce30ccc2"
"spotify:artist:0tPjSrb43a58uznKru1k2P","A$AP Twelvyy","Hip-Hop",301995,55,"https://i.scdn.co/image/ab6761610000e5eb0e1d2b93c7171c871f79f163"
"spotify:artist:4uYwLU7k03RCQSRXGtQGg0","Orgy","EDM",301660,50,"https://i.scdn.co/image/ab67616d0000b273e7692be3f17e50f0c5f49116"
"spotify:artist:6cjSmkVvMvyE6tCAo1M9Is","Zhané","R&B",301645,53,"https://i.scdn.co/image/fb4cbba81ee8779e9c009adec62c449bc39ef071"
"spotify:artist:4AA8eXtzqh5ykxtafLaPOi","What So Not","EDM",301603,57,"https://i.scdn.co/image/ab6761610000e5ebdd74be171249197d0e86efa4"
"spotify:artist:0qu422H5MOoQxGjd4IzHbS","Yves Tumor","R&B",301527,62,"https://i.scdn.co/image/ab6761610000e5eb10afe006fe4c3309711f1966"
"spotify:artist:6M7RdR9ZP52h2mfNLmiHtU","Good Times Ahead","EDM",301307,56,"https://i.scdn.co/image/ab6761610000e5eb49fe0e09f20c62077e0f3d4e"
"spotify:artist:6FugQjLquBF4JzATRN70bR","Yot Club","Pop",300904,69,"https://i.scdn.co/image/ab6761610000e5eb2f95a762269d6d16b43ae6d1"
"spotify:artist:5z9wLR0RGBcWMXr4fCZW0K","Greentea Peng","R&B",300101,57,"https://i.scdn.co/image/ab6761610000e5eb2cf507ab46580d29845d6c68"
"spotify:artist:7tjbDPvrdvDshcpEMXKRVb","Gerry Rafferty","Rock",299132,61,"https://i.scdn.co/image/ab6761610000e5eb458dd0cbffc2b84311f5aa7d"
"spotify:artist:2FMZn5P3WATd7Il6FgPJNu","Buck Owens","Country",298535,53,"https://i.scdn.co/image/d0599c6fc86ed31cac9dd2b52ee58e1e1b01d17c"
"spotify:artist:01hRNr3yF5bYnPq4wZ88iI","Tommy James & The Shondells","Country",298535,55,"https://i.scdn.co/image/ab6761610000e5eb510f182fe0230dc7beacaee0"
"spotify:artist:5CdJjUi9f0cVgo9nFuJrFa","Adventure Club","EDM",298365,54,"https://i.scdn.co/image/ab6761610000e5eb40baef401cb7f5c6511771bc"
"spotify:artist:4x3CdMQ3YjnPn4Evhyni5y","Kierra Sheard","R&B",298126,51,"https://i.scdn.co/image/ab6761610000e5eb0943a3e75a3951ea03715ac0"
"spotify:artist:33crDRqANd3NQHJagZkQ7O","slchld","R&B",297698,58,"https://i.scdn.co/image/ab6761610000e5eb1bbdcebee11d2403a3087bac"
"spotify:artist:0gg11prPP6OqtUvBcKnPpq","Rylo Rodriguez","Hip-Hop",296830,58,"https://i.scdn.co/image/ab67616d0000b273f5aebf727e4b42e0799a2145"
"spotify:artist:1z5xbcOeFRQXBVDpvRPh8H","MEUTE","EDM",296554,49,"https://i.scdn.co/image/ab6761610000e5eb1480edead8713cb148912667"
"spotify:artist:3Qh89pgJeZq6d8uM1bTot3","Tobe Nwigwe","Hip-Hop",296043,54,"https://i.scdn.co/image/ab6761610000e5eb5e1f8984ab0a6f2cd152b7ca"
"spotify:artist:3z3g65U7mmyyBmmDfsQK9x","Luniz","Hip-Hop",295777,59,"https://i.scdn.co/image/ab67616d0000b273c1ea4aac1ad07a38c59dd30c"
"spotify:artist:1020a42xVklY6c56imNcaa","Slum Village","Hip-Hop",295730,56,"https://i.scdn.co/image/ab6761610000e5ebd3e282b54f0709be5376764a"
"spotify:artist:1btv9qmIpbp7q1ixCYNdHu","Adam Beyer","EDM",293817,50,"https://i.scdn.co/image/ab6761610000e5eb7646e41b46be04a7ba2ee811"
"spotify:artist:3hvinNZRzTLoREmqFiKr1b","CHANGMO","R&B",293186,58,"https://i.scdn.co/image/ab6761610000e5eb6a80abb55f089d80528d24fc"
"spotify:artist:2AR42Ur9PcchQDtEdwkv4L","Floating Points","EDM",292322,50,"https://i.scdn.co/image/ab6761610000e5eb5843f638712f9f0ac1491e4a"
"spotify:artist:0dTj3SqwE8kPnCzyzvYzhT","offonoff","R&B",292128,50,"https://i.scdn.co/image/ab67616d0000b273d8ab8d3ddd6b3f1dff0ffb88"
"spotify:artist:1xBARhKI09ZTmeePVDWMCf","Rotimi","R&B",292062,61,"https://i.scdn.co/image/ab6761610000e5eb4d738e83b99cf65011279898"
"spotify:artist:4M84umUNRbZy1mJleyyRM9","Vitalic","EDM",288792,51,"https://i.scdn.co/image/ab6761610000e5eb8ed89b2d8d0d1234f19425ec"
"spotify:artist:2N4EYkIlG1kv25g6Wv8LGI","Killer Mike","Hip-Hop",288727,62,"https://i.scdn.co/image/ab6761610000e5eb529dee5aaa5b6d45813f93d9"
"spotify:artist:1W4itxt3vwhmrgLEBuVHJ6","Vundabar","Rock",288593,67,"https://i.scdn.co/image/ab6761610000e5ebe4a7920712acb0d727097813"
"spotify:artist:1YrtUPrWcPfgdl9BaD9nhd","Khalil Fong","R&B",288006,53,"https://i.scdn.co/image/ab6761610000e5ebfad487ab1783eb0bf987bde6"
"spotify:artist:5eKLa1xyHLq8ERWmT1CRHj","The Crystal Method","EDM",286927,50,"https://i.scdn.co/image/ab6761610000e5ebd12e8c61240cbd023dee7743"
"spotify:artist:5iqStkZi6QmG8sgQZQrfGN","Danielle Bradbery","Country",286623,59,"https://i.scdn.co/image/ab6761610000e5eb3baa67b632a80dba3bd1cc38"
"spotify:artist:7uMh23xWiuR7zsNkuNcm2G","MNEK","R&B",285749,71,"https://i.scdn.co/image/ab6761610000e5eb8aead61f68aba43ec002195b"
"spotify:artist:5usbqiU7sjvszjWecANDL6","WESTSIDE BOOGIE","Hip-Hop",285486,60,"https://i.scdn.co/image/ab6761610000e5eb91ddb9259985ccc7361452e4"
"spotify:artist:45m1IiS45uD1HcPlYkNWKj","A$AP ANT","Hip-Hop",284280,61,"https://i.scdn.co/image/ab6761610000e5eb2d22c611c67f2c1aaa43a86b"
"spotify:artist:2FmzVitXZjIkFolH8HXd4j","Flosstradamus","EDM",283977,47,"https://i.scdn.co/image/ab6761610000e5eb1d68755440848285d2881c9f"
"spotify:artist:74V3dE1a51skRkdII8y2C6","André 3000","Hip-Hop",283267,62,"https://i.scdn.co/image/5c8d57d92825466637905f0d4219064cb39333e9"
"spotify:artist:2WV4xLQooFalR2cit0XSKp","Jennifer Nettles","Country",281244,47,"https://i.scdn.co/image/ab6761610000e5ebaf018a2d49a7c11a1bd78130"
"spotify:artist:0YsLR3SQd5QTXAhGIGX7cl","Del The Funky Homosapien","Hip-Hop",281133,56,"https://i.scdn.co/image/37ddb345143488175cef180b553253a467ec5362"
"spotify:artist:1Do4bSzfUl0KWL9r1fITu0","Yoon Mirae","R&B",281113,57,"https://i.scdn.co/image/ab6761610000e5eb1787f6596afa03df2d44af87"
"spotify:artist:04DUpHOyQqwbHFyvIhcGi3","Randy Rogers Band","Country",279900,54,"https://i.scdn.co/image/ab6761610000e5eb6c2c672d2c1524d96b6771a7"
"spotify:artist:12trz2INGglrKMzLmg0y2C","Emotional Oranges","R&B",278904,60,"https://i.scdn.co/image/ab6761610000e5eb8906086f803ec690149a3f9c"
"spotify:artist:6TvjXbopXg71XRM9OZWqUc","Arin Ray","R&B",277641,57,"https://i.scdn.co/image/ab6761610000e5eb9180766f38e787e58ba07562"
"spotify:artist:7LCp4MN0SOIVWlssid9KyE","Mountain","Country",277577,55,"https://i.scdn.co/image/c602229d8663c4cce1fc123e7d45185fcd27eb9f"
"spotify:artist:484sZUYmnRXN84zmk3GY1n","St Germain","EDM",277527,53,"https://i.scdn.co/image/ab6761610000e5eb7fe493fcb03a33a187778730"
"spotify:artist:7EGwUS3c5dXduO4sMyLWC5","Houndmouth","Rock",276400,59,"https://i.scdn.co/image/ab6761610000e5ebaaae2dad8de720ca5a38c83b"
"spotify:artist:3u2R8st1bb6zfBqNWceRXG","MOD SUN","Hip-Hop",274719,58,"https://i.scdn.co/image/ab6761610000e5eb22142042ae60a37c5e618328"
"spotify:artist:5jAMCwdNHWr7JThxtMuEyy","NOTD","Pop",274445,67,"https://i.scdn.co/image/ab6761610000e5eb5bf118575990892d7d6f747c"
"spotify:artist:3qwxSif06Qwzykdln8ZGfG","Wax Tailor","EDM",274126,55,"https://i.scdn.co/image/ab6761610000e5eb378dbc7b9153a2578cdc566d"
"spotify:artist:5wBDD4FNJvob5fAGkAIQ92","Lil' Mo","R&B",273994,53,"https://i.scdn.co/image/f6cfde24e8dde3bc5eb7efa75d2665419dea64e2"
"spotify:artist:1PDE2MIJ4M6uvFJDrslazf","Ryan Caraveo","Hip-Hop",272892,58,"https://i.scdn.co/image/ab6761610000e5eb552e0c03861b763709ba825b"
"spotify:artist:2lrtGWxNXWjd0JzDLKXubI","Berner","Hip-Hop",271022,62,"https://i.scdn.co/image/ab6761610000e5eb6aa487996d7c599223d724bb"
"spotify:artist:7r2oyrNc0YjSC7hZL87V0Y","Ro James","R&B",270049,47,"https://i.scdn.co/image/ab6761610000e5eb77fd66b4c180634f2a3b8913"
"spotify:artist:7DBsiQxsZAKC5lHoRCdOFG","Moonshine Bandits","Country",268695,54,"https://i.scdn.co/image/ab6761610000e5eb288988bf667d382ad8db8258"
"spotify:artist:3tLYpanVDomWAZqF82NPds","Vigiland","EDM",268566,58,"https://i.scdn.co/image/ab6761610000e5eb721f4065b22c51140737289f"
"spotify:artist:3ZJxEmjYZd5VOqZ8o3aXiL","ABRA","R&B",267072,57,"https://i.scdn.co/image/ab6761610000e5eb0e3cafe862beacb70dfd968e"
"spotify:artist:1hLiboQ98IQWhpKeP9vRFw","boygenius","Pop",265912,73,"https://i.scdn.co/image/ab6761610000e5eb1a6373c01e8b86e289859f57"
"spotify:artist:0lgENJQUkqkDbpsTYEayOr","JUNNY","R&B",265844,58,"https://i.scdn.co/image/ab6761610000e5ebe4746471c59330a14045ade7"
"spotify:artist:6Iz3eq2aQGFf7TbGT2iahL","Gabby Barrett","Country",265504,64,"https://i.scdn.co/image/ab6761610000e5eb5d7bdc3d8a26035ec3136c3e"
"spotify:artist:4D0WfOUqTzqKysXt33VL3j","Michel'le","R&B",264713,48,"https://i.scdn.co/image/4c2f79e67f0c0fa6f76ea69c484b792fcbc39082"
"spotify:artist:1Q2mS59tFYLm2KGFoCgWN4","Samm Henshaw","R&B",264573,55,"https://i.scdn.co/image/ab6761610000e5eb6217f1847bdd683ee48a77b6"
"spotify:artist:6ft7JnxMyZhp7N52qzHymY","Vansire","Pop",263169,69,"https://i.scdn.co/image/ab6761610000e5eb9310cf18c564e55d8220f9d3"
"spotify:artist:2UBTfUoLI07iRqGeUrwhZh","Steve Earle","Rock, Country",263040,61,"https://i.scdn.co/image/ab6761610000e5eb2d8477e378b868e9d4e60d5b"
"spotify:artist:5WRElKaZsn1tGnrgmJVAeO","Cam","Country",260447,56,"https://i.scdn.co/image/ab6761610000e5eb912d06725ca36eb9d8d957fd"
"spotify:artist:0ucLPotcQNI7AViFytdhBz","Ladytron","EDM",260306,51,"https://i.scdn.co/image/ab6761610000e5eb6f2fb23090fe428f602ab46d"
"spotify:artist:0WgyCbru4tXnMsbTmX4mFw","Atlanta Rhythm Section","Country",260115,49,"https://i.scdn.co/image/ab6761610000e5ebd8bf9437c1c695ca517c9710"
"spotify:artist:4eIjSDb64R18sJaNlOGaFH","James Fortune","R&B",259299,45,"https://i.scdn.co/image/ab6761610000e5ebd782eb3636c7392a6cc2bd9e"
"spotify:artist:2bWTIIQP9zaVc55RaMGu7e","Seori","R&B",258543,55,"https://i.scdn.co/image/ab6761610000e5ebbbca2e91d07d2c53e6610570"
"spotify:artist:6iWuBN32BqCJAeXW6o3nil","Cautious Clay","R&B",258434,58,"https://i.scdn.co/image/ab6761610000e5ebf113dbfbf69dce0972cdf1dd"
"spotify:artist:0sKsReKseslDlhxmbN6wLk","BabyTron","Hip-Hop",258146,69,"https://i.scdn.co/image/ab6761610000e5eb1ff261f69fb001b1b8a38ea2"
"spotify:artist:5ItTHwcEtFh6DEOBheMub9","Jonathan McReynolds","R&B",256577,55,"https://i.scdn.co/image/ab6761610000e5eba0e55ef136e66d53b068d7f8"
"spotify:artist:3qf2YoifC68WTsMv1YIGmh","Hank Williams III","Country",256380,51,"https://i.scdn.co/image/af22b1ed38d1b21b28ef1f1610ef0a51a38a5028"
"spotify:artist:5T0MSzX9RC5NA6gAI6irSn","Estelle","R&B",256113,67,"https://i.scdn.co/image/ab6761610000e5ebf4710a4c927b222cfa785257"
"spotify:artist:7o96HO2zrujyATtVsqGhh3","Goth Babe","Rock",255249,64,"https://i.scdn.co/image/ab6761610000e5eb92ba49f3331d4d700e29e08c"
"spotify:artist:2jp3Fk52x0HbymU0lNYbSC","Outlawz","Hip-Hop",254002,66,"https://i.scdn.co/image/ab6761610000e5eb6c0bf02007c6dee703ab3c45"
"spotify:artist:1p68N0GuFAjR2IusIJWFk7","Doobie","Hip-Hop",252840,56,"https://i.scdn.co/image/ab6761610000e5eb7593a27afd083fccc536ff3e"
"spotify:artist:1DTZRmlVZBxx2wRQBtx6yi","Midland","Country",252795,63,"https://i.scdn.co/image/ab6761610000e5eb58d06b6073f6540857110fe4"
"spotify:artist:43mWhBXSflupNLuNjM5vff","Soulwax","EDM",252304,51,"https://i.scdn.co/image/ab6761610000e5ebe3117b22185c5f81a35dfc89"
"spotify:artist:0DtXHIvJ8NWBg5pGvsgWnR","Leikeli47","R&B",251987,50,"https://i.scdn.co/image/ab6761610000e5eb3b9657776aba2da6d34ca8b9"
"spotify:artist:166Dz1GX3xonSQ3Z6CQW26","The Rapture","EDM",249313,46,"https://i.scdn.co/image/0d5f9ab947edf8f3f7957086668af63b7c239532"
"spotify:artist:3L8FZaw2Rg1oUw3vB4gUME","Bazanji","Hip-Hop",248997,59,"https://i.scdn.co/image/ab6761610000e5ebebb140ff71fb2b21ab1caa98"
"spotify:artist:2EJ5MRZCzpHSSNNEpTx9Kb","Josh Abbott Band","Country",248632,59,"https://i.scdn.co/image/ab6761610000e5eb4828dea836d9814f1a91188d"
"spotify:artist:69baNgo5tsg1RjBgotRbEj","Earl Thomas Conley","Country",247131,46,"https://i.scdn.co/image/88b92e50d338272758354e6dc5fb5147d42bd471"
"spotify:artist:0qzzGu8qpbXYpzgV52wOFT","Bibio","EDM",246624,54,"https://i.scdn.co/image/ab6761610000e5ebc6f8c3e1e5db20e02a26bcf2"
"spotify:artist:4WnO2VmlwdTX77ANsThWLQ","CODE KUNST","R&B",245304,55,"https://i.scdn.co/image/ab6761610000e5eb02425eaa181c0959ea137105"
"spotify:artist:4596e2d3KmYzAeVenjCxfj","Free Nationals","R&B",245079,62,"https://i.scdn.co/image/ab6761610000e5eb98bcf91183b8a28e6dd029d3"
"spotify:artist:1RP2UpEaRzkF0Id3JigqD8","Roger Miller","Country",244900,55,"https://i.scdn.co/image/7ec2feb33ed02ee90b03f5926dbc788b8a4d6e03"
"spotify:artist:2ARO60gI5do88ho6azmzab","Django Django","EDM",244646,49,"https://i.scdn.co/image/ab6761610000e5eb94a3077a57a483548ae62792"
"spotify:artist:3tSvlEzeDnVbQJBTkIA6nO","Christian Löffler","EDM",244232,56,"https://i.scdn.co/image/ab6761610000e5eb22cdf56e8879fd1734ac8cf2"
"spotify:artist:16ZNqMkDZrzd8fTXeN2kUH","Mnogoznaal","EDM",243913,50,"https://i.scdn.co/image/ab6761610000e5eb7db863669dec06417bb091d5"
"spotify:artist:294lNTPZfdqyzt8qnxmFiL","Mereba","R&B",243588,59,"https://i.scdn.co/image/ab6761610000e5eb258ffa4b6247b6d0dbc88d47"
"spotify:artist:67gqUXxHedeUGDTxwBzdjS","Conway the Machine","Hip-Hop",242899,59,"https://i.scdn.co/image/333d07a79bd8c743d3dbadf99fd263f5e0d2bdbe"
"spotify:artist:0bfX8pF8kuHNCs57Ms4jZb","Roscoe Dash","Hip-Hop",242001,61,"https://i.scdn.co/image/ab6761610000e5eb858ab48103cfe3c042bc1515"
"spotify:artist:4mOt6H7OnuqLnQrm1Bboc6","BlackHawk","Country",241467,46,"https://i.scdn.co/image/3699d839757ae9f01d0525213143768f33315c10"
"spotify:artist:1oXiuCd5F0DcnmXH5KaM6N","Kollektiv Turmstrasse","EDM",241139,47,"https://i.scdn.co/image/ab6761610000e5ebf0b2f0ca098c0648e14dcab0"
"spotify:artist:6GEykX11lQqp92UVOQQCC7","DJ Premier","Hip-Hop",241003,65,"https://i.scdn.co/image/ab6761610000e5eb7bbda26434643249f6228ea1"
"spotify:artist:6y80I9YZi4DOpbaSUlL725","Shlohmo","EDM",240284,47,"https://i.scdn.co/image/ab6761610000e5eb5c7ba3b918f9541a2ed815d6"
"spotify:artist:1SvG3y1gYAFOsv9785Xu9T","Tom T. Hall","Country",239401,53,"https://i.scdn.co/image/67742f64f013fca4bf85ca63460bc98810063dda"
"spotify:artist:7ahuvq1mbb4idwG1iJbSFG","Cassadee Pope","Country",238608,54,"https://i.scdn.co/image/ab6761610000e5eb74a24dc0783046b65c119f16"
"spotify:artist:5BKzvAPtNXnt0LwzGvKOH3","Aaron Watson","Country",238012,52,"https://i.scdn.co/image/ab6761610000e5eb9a13ae9e56fff2aa17f67f18"
"spotify:artist:7tjVFCxJdwT4NdrTmjyjQ6","Muni Long","R&B",237979,63,"https://i.scdn.co/image/ab6761610000e5ebcf6fe31cd504d31909f25c64"
"spotify:artist:1HQGhla3VNj1dBmKTtVT2t","Ookay","EDM",237410,49,"https://i.scdn.co/image/ab6761610000e5eb7137faaba0510b18b84ba6a1"
"spotify:artist:65rDIPdQD7ijLSOq32cMXo","TK Kravitz","R&B",237238,50,"https://i.scdn.co/image/ab6761610000e5eb62faeaf24c28b568f764a588"
"spotify:artist:49gaZqfow2v8EEQmjGyEIw","Todd Terje","EDM",236467,47,"https://i.scdn.co/image/945748b003cbc0ca8f2c551aa957aa795fcff0c8"
"spotify:artist:0FOWNUFHPnMy0vOw1siGqi","Belly","Hip-Hop",235955,61,"https://i.scdn.co/image/ab6761610000e5eb8b25b212839d19637a220b52"
"spotify:artist:6NL31G53xThQXkFs7lDpL5","Rapsody","R&B",235466,51,"https://i.scdn.co/image/ab6761610000e5eb448d481aa96a5838a84da058"
"spotify:artist:3mvkWMe6swnknwscwvGCHO","Amon Tobin","EDM",235457,47,"https://i.scdn.co/image/ab6761610000e5ebc2a1fce6cff99142dd2ad808"
"spotify:artist:7w1eTNePApzDk8XtgykCPS","Malaa","EDM",234613,53,"https://i.scdn.co/image/ab6761610000e5ebf24204710f5167ec69eb0417"
"spotify:artist:1456WwI15Lm9CktCzkLZvm","Josh Gracin","Country",234402,45,"https://i.scdn.co/image/ab6761610000e5ebe00a3b1502b8f5e5cb1bbfba"
"spotify:artist:23ymPLjbtAMzTJS2qRtQ8Z","Sébastien Tellier","EDM",232306,49,"https://i.scdn.co/image/ab6761610000e5eb1d53b1ceb53c86fb920c4312"
"spotify:artist:2waKklOyXKNqhqIOmE4yBA","Mindless Behavior","R&B",231901,45,"https://i.scdn.co/image/ab6761610000e5ebf6b6641302f507ec511f5103"
"spotify:artist:1dPSMH55yhvjYIwqCP4iDj","Luke Chiang","R&B",231771,62,"https://i.scdn.co/image/ab6761610000e5eb5740341f14a0f464aa654ff4"
"spotify:artist:4bbloxL2d1IeYwuT2eIgib","Casey Donahew","Country",231600,52,"https://i.scdn.co/image/ab6761610000e5eb582d3994ebd5c56c434e1b3f"
"spotify:artist:13dkPjqmbcchm8cXjEJQeP","Glenn Gould","R&B",231518,58,"https://i.scdn.co/image/ab6761610000e5ebae1364cd7533a53776d8ae43"
"spotify:artist:7lDVEkjIURPMyUYwoQRrpw","Ryan Hurd","Rock, Country",231081,59,"https://i.scdn.co/image/ab6761610000e5eb29b9a5022a7049b0ffea1bc2"
"spotify:artist:1VgjAK52kjkQJQQRhTn02t","Moonchild","R&B",230770,49,"https://i.scdn.co/image/ab6761610000e5ebbebc129c3103095f7814c915"
"spotify:artist:147nKr9upHZSSxqCzh9j7c","Jimmie Allen","Rock, Country",230541,63,"https://i.scdn.co/image/ab6761610000e5eb73f638f95c7b8570bb587365"
"spotify:artist:60rpJ9SgigSd16DOAG7GSa","Billy Ray Cyrus","Rock, Country",230433,64,"https://i.scdn.co/image/ab6761610000e5eb440230373e8ffaf11c36f96d"
"spotify:artist:5fENlrINIVP0gJOtKxvORt","Call Me Karizma","Hip-Hop",230081,59,"https://i.scdn.co/image/ab6761610000e5ebd9f78fb8f05158d3f4b3be07"
"spotify:artist:4E2rKHVDssGJm2SCDOMMJB","Doechii","R&B",229859,65,"https://i.scdn.co/image/ab6761610000e5eb66fe616f86e6db57065785d7"
"spotify:artist:0deIjoDjl9g9Zpw0sCIOHh","Valentino Khan","EDM",229486,56,"https://i.scdn.co/image/ab6761610000e5eb6fc5669eabdb79e9c0978088"
"spotify:artist:7rkcFChEJ9tCLcVevtu0Nt","Lil Zay Osama","Hip-Hop",229175,55,"https://i.scdn.co/image/ab6761610000e5eb011ae5177e210c68194beb18"
"spotify:artist:5vSQUyT33qxr1xAX2Tkf3A","Clams Casino","Hip-Hop",228762,58,"https://i.scdn.co/image/ab6761610000e5ebeb01ceedf9eb7f7cf92b634a"
"spotify:artist:1MXwwmS2JpmsHZhdMeOL2s","Pure Prairie League","Country",228735,50,"https://i.scdn.co/image/b7213c1a1ed25d51a1b666ce057663cd92c0a76b"
"spotify:artist:1EJWNhiYbOyeUHbsS7Kp1P","Sneaker Pimps","EDM",228006,49,"https://i.scdn.co/image/ab6761610000e5ebd62076e2fcf2bcd6243edb27"
"spotify:artist:6X8lhZ7YaRUBlOsOYimlyD","Kiasmos","EDM",227265,49,"https://i.scdn.co/image/5a5e285c48f2352282ea9aa3f93a8eb655875bf3"
"spotify:artist:08YvZ2qzFrDSITfHLbPKMP","Lamb","EDM",226738,45,"https://i.scdn.co/image/ab6761610000e5eb7212f5c9b495683f5a12dd20"
"spotify:artist:3NdOtTPPaXrCyC7Lpmzyhv","Tablo","R&B",226643,54,"https://i.scdn.co/image/ab6761610000e5eb2ae0c418642876b7342964e8"
"spotify:artist:2jYMYP2SVifgmzNRQJx3SJ","Modeselektor","EDM",225585,47,"https://i.scdn.co/image/ab6761610000e5ebdbf9a15ccc6d609c6491243b"
"spotify:artist:5cAtakaadWHJLxmGKrKcX7","Tank and The Bangas","R&B",225485,47,"https://i.scdn.co/image/ab6761610000e5ebf1999ff4e6937388e01c6c43"
"spotify:artist:6PDLwWvgYNMfBRLqC1h5cJ","Buddy","R&B",224925,59,"https://i.scdn.co/image/ab6761610000e5eb6236dd274273e079379c65bd"
"spotify:artist:2FMOHE79X98yptp4RpPrt7","PJ Morton","R&B",224640,59,"https://i.scdn.co/image/ab6761610000e5ebc4d3535392e6e144296d3dc4"
"spotify:artist:3GQboECxDT1xqPPWC30p7v","Charlotte Day Wilson","R&B",224414,60,"https://i.scdn.co/image/ab6761610000e5eb4babd3bf99ec26383486f70a"
"spotify:artist:60ht0hWRy1yjUDfNsLuHuP","Lucinda Williams","Country",224103,53,"https://i.scdn.co/image/ab6761610000e5ebbf581205f66c4aeaac56b7ca"
"spotify:artist:13Kd75NSHSp9lB4CaqPMOV","Ta-ku","R&B",223892,52,"https://i.scdn.co/image/ab6761610000e5eb9e25c2fe7495589b03169b4e"
"spotify:artist:5mMkUZv8uUrlH0SHX89BeS","Guts","EDM",223700,57,"https://i.scdn.co/image/ab6761610000e5ebe44cc9a6f89dc48ce59c43d4"
"spotify:artist:3gPZCcrc8KG2RuVl3rtbQ2","✝✝✝ (Crosses)","EDM",222411,50,"https://i.scdn.co/image/ab6761610000e5eb463b022febe7e0e7144b3456"
"spotify:artist:1TIbqr0x8HoKzKBNtNN8wf","⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ","EDM",221675,41,"https://i.scdn.co/image/ab67616d0000b273846a5c9f1be28bd7d4030f7b"
"spotify:artist:4jCIAMb0zEArF3GYEYzoDk","Joy Again","Rock",221459,63,"https://i.scdn.co/image/ab6761610000e5ebffc746153c19e03e03718598"
"spotify:artist:2933wDUojoQmvqSdTAE5NB","DARKSIDE","EDM",221401,44,"https://i.scdn.co/image/ab6761610000e5ebb02ea4f0f09b9a8134ba152d"
"spotify:artist:4V4Z3qMCwYofWHtip6ePF6","Bobby Caldwell","Rock",220031,63,"https://i.scdn.co/image/ab6761610000e5eb859f0afbeb1e9631fdc20783"
"spotify:artist:1O8X4zxUh4AdAPFttOTlLr","Thouxanbanfauni","Hip-Hop",219507,58,"https://i.scdn.co/image/ab6761610000e5ebdbf5377535166fe7e30fbb4e"
"spotify:artist:4C9Tvlt8v7d8R6h98FgdUy","bLAck pARty","R&B",219472,53,"https://i.scdn.co/image/ab6761610000e5eb0c2516a5c67b019c984c80ee"
"spotify:artist:6tPHARSq45lQ8BSALCfkFC","Lainey Wilson","Pop, Country",219052,72,"https://i.scdn.co/image/ab6761610000e5eb29ae34c0a87f1054d8f28126"
"spotify:artist:6aLoJJxz7MV2iZ423S8tJC","Doe Boy","Hip-Hop",218148,57,"https://i.scdn.co/image/ab6761610000e5ebec813e0c3e464481d5e7205b"
"spotify:artist:6DJEUXZm0e2rAohdoZ5Voo","Black Thought","Hip-Hop",217379,60,"https://i.scdn.co/image/ab6761610000e5eb7aabcc743c0f53874ade6bb0"
